revision,unique_types,entropy
55037,2,0.047
55038,1,0.0
55039,7,0.384
55040,5,0.142
55045,3,0.384
55048,3,0.39
55050,1,0.0
55051,2,0.256
55052,1,0.0
55054,1,0.0
55059,0,0.0
55063,1,0.0
55064,1,0.0
55074,6,0.597
55084,8,0.719
55086,5,0.576
55087,2,0.256
55100,1,0.0
55101,2,0.235
55102,1,0.0
55103,2,0.235
55104,1,0.0
55105,1,0.0
55110,2,0.166
55115,5,0.527
55117,1,0.0
55118,2,0.256
55120,2,0.256
55124,5,0.572
55130,5,0.576
55134,2,0.249
55135,4,0.491
55138,2,0.106
55139,10,0.704
55141,4,0.491
55142,1,0.0
55143,1,0.0
55144,2,0.208
55145,1,0.0
55146,1,0.0
55147,3,0.318
55148,0,0.0
55157,1,0.0
55160,2,0.083
55161,4,0.448
55169,1,0.0
55184,3,0.371
55185,4,0.396
55186,5,0.517
55187,5,0.543
55188,2,0.039
55189,4,0.491
55201,1,0.0
55202,0,0.0
55203,3,0.384
55205,7,0.667
55224,2,0.256
55226,1,0.0
55231,4,0.158
55236,1,0.0
55237,1,0.0
55238,2,0.256
55240,2,0.208
55241,3,0.304
55246,4,0.492
55248,1,0.0
55262,2,0.185
55263,5,0.513
55265,1,0.0
55266,13,0.414
55267,8,0.372
55268,6,0.602
55279,2,0.256
55280,1,0.0
55284,2,0.235
55285,1,0.0
55286,2,0.235
55290,1,0.0
55291,2,0.139
55292,2,0.256
55293,1,0.0
55296,3,0.313
55299,2,0.249
55302,1,0.0
55316,4,0.512
55317,2,0.256
55320,2,0.256
55321,1,0.0
55322,3,0.384
55323,1,0.0
55324,1,0.0
55347,6,0.566
55360,1,0.0
55363,3,0.384
55364,2,0.256
55379,0,0.0
55380,5,0.427
55393,2,0.235
55395,2,0.235
55396,2,0.235
55397,5,0.581
55416,4,0.427
55420,2,0.235
55421,1,0.0
55424,1,0.0
55425,5,0.576
55426,1,0.0
55427,2,0.256
55432,4,0.448
55433,3,0.39
55434,7,0.467
55442,3,0.384
55444,5,0.499
55445,7,0.576
55449,4,0.342
55450,2,0.185
55451,3,0.252
55452,2,0.166
55453,3,0.406
55454,2,0.185
55455,1,0.0
55457,1,0.0
55459,8,0.358
55460,3,0.392
55463,8,0.495
55464,1,0.0
55467,1,0.0
55469,2,0.256
55472,4,0.472
55473,1,0.0
55474,2,0.249
55477,2,0.198
55479,5,0.377
55480,2,0.185
55481,3,0.384
55482,2,0.256
55483,7,0.568
55484,2,0.053
55485,1,0.0
55486,0,0.0
55490,11,0.686
55492,3,0.406
55493,1,0.0
55498,2,0.235
55503,11,0.701
55505,1,0.0
55510,2,0.256
55512,1,0.0
55514,4,0.439
55516,4,0.491
55517,4,0.339
55519,4,0.512
55520,9,0.451
55521,3,0.353
55522,2,0.256
55523,2,0.256
55524,1,0.0
55525,4,0.473
55526,3,0.384
55527,5,0.485
55528,1,0.0
55530,2,0.256
55532,3,0.406
55533,6,0.526
55535,1,0.0
55536,1,0.0
55540,2,0.256
55543,1,0.0
55544,3,0.392
55549,2,0.235
55553,1,0.0
55555,1,0.0
55556,9,0.709
55560,4,0.459
55561,7,0.688
55563,4,0.381
55565,11,0.61
55566,4,0.488
55567,6,0.54
55568,1,0.0
55569,7,0.616
55573,5,0.428
55574,5,0.572
55576,1,0.0
55577,6,0.591
55578,6,0.585
55579,5,0.527
55580,5,0.48
55581,7,0.673
55582,8,0.668
55583,4,0.463
55585,2,0.235
55586,3,0.406
55587,7,0.474
55590,3,0.39
55591,1,0.0
55592,3,0.145
55593,4,0.492
55597,2,0.235
55598,1,0.0
55599,8,0.711
55600,6,0.495
55601,7,0.551
55602,4,0.472
55603,2,0.175
55604,8,0.582
55606,7,0.407
55607,4,0.407
55608,1,0.0
55610,0,0.0
55611,2,0.235
55612,0,0.0
55614,1,0.0
55615,1,0.0
55617,11,0.787
55619,6,0.388
55622,1,0.0
55624,6,0.635
55626,2,0.256
55628,10,0.717
55629,7,0.617
55631,3,0.367
55632,8,0.676
55633,6,0.645
55636,0,0.0
55637,2,0.256
55638,2,0.185
55640,2,0.235
55643,1,0.0
55644,3,0.39
55645,3,0.406
55647,2,0.208
55648,0,0.0
55649,4,0.431
55650,4,0.491
55651,2,0.235
55653,1,0.0
55654,4,0.443
55655,4,0.464
55657,5,0.527
55659,6,0.425
55660,2,0.151
55662,4,0.472
55663,3,0.384
55665,2,0.256
55666,2,0.256
55667,3,0.351
55669,2,0.256
55671,0,0.0
55673,3,0.406
55674,5,0.376
55675,8,0.679
55676,2,0.256
55678,5,0.556
55680,1,0.0
55681,3,0.367
55683,1,0.0
55685,2,0.151
55687,6,0.645
55689,2,0.235
55690,1,0.0
55691,3,0.373
55693,1,0.0
55696,6,0.626
55697,1,0.0
55700,6,0.606
55701,1,0.0
55702,8,0.577
55703,3,0.384
55704,0,0.0
55705,1,0.0
55706,3,0.329
55708,2,0.256
55709,2,0.235
55710,1,0.0
55711,10,0.568
55712,7,0.454
55713,10,0.696
55714,2,0.208
55717,6,0.632
55719,1,0.0
55728,1,0.0
55729,5,0.523
55731,1,0.0
55733,3,0.356
55737,1,0.0
55744,1,0.0
55745,2,0.256
55746,10,0.667
55747,4,0.441
55748,2,0.112
55749,5,0.388
55750,5,0.509
55751,1,0.0
55752,2,0.235
55763,7,0.612
55771,1,0.0
55772,4,0.363
55773,1,0.0
55774,5,0.41
55775,2,0.235
55779,2,0.256
55785,3,0.307
55790,2,0.208
55802,0,0.0
55810,3,0.404
55811,8,0.594
55815,1,0.0
55816,3,0.384
55818,3,0.39
55822,4,0.455
55823,2,0.256
55824,3,0.384
55825,1,0.0
55826,7,0.687
55830,4,0.492
55834,2,0.256
55835,6,0.322
55836,1,0.0
55840,2,0.073
55853,1,0.0
55854,3,0.4
55858,7,0.547
55863,2,0.256
55864,2,0.256
55866,2,0.256
55875,1,0.0
55876,4,0.512
55877,6,0.392
55878,3,0.406
55879,0,0.0
55889,2,0.228
55890,0,0.0
55892,2,0.235
55896,1,0.0
55904,7,0.657
55906,4,0.491
55907,2,0.256
55908,5,0.483
55909,3,0.39
55910,3,0.296
55916,2,0.129
55930,2,0.235
55932,1,0.0
55936,1,0.0
55938,3,0.356
55946,1,0.0
55947,2,0.256
55966,2,0.166
55967,3,0.384
55968,3,0.296
55970,3,0.384
55972,1,0.0
55977,1,0.0
55983,1,0.0
55984,1,0.0
55985,1,0.0
55988,1,0.0
55989,1,0.0
56000,1,0.0
56001,1,0.0
56003,0,0.0
56004,6,0.59
56005,2,0.185
56008,2,0.235
56010,1,0.0
56011,1,0.0
56012,5,0.589
56017,4,0.449
56018,8,0.597
56019,1,0.0
56020,1,0.0
56022,0,0.0
56023,6,0.454
56033,11,0.647
56035,2,0.166
56036,0,0.0
56037,5,0.291
56038,1,0.0
56040,2,0.129
56042,1,0.0
56046,1,0.0
56048,1,0.0
56051,6,0.614
56069,1,0.0
56070,5,0.376
56074,3,0.299
56077,4,0.492
56086,11,0.666
56087,3,0.353
56089,4,0.512
56090,4,0.279
56094,7,0.608
56096,1,0.0
56097,2,0.208
56098,1,0.0
56099,5,0.561
56101,6,0.588
56104,0,0.0
56105,2,0.256
56106,1,0.0
56107,7,0.624
56109,6,0.64
56110,10,0.712
56112,15,0.761
56115,1,0.0
56116,2,0.235
56117,3,0.384
56118,1,0.0
56124,2,0.208
56136,1,0.0
56137,4,0.326
56138,1,0.0
56146,8,0.351
56158,2,0.208
56159,4,0.499
56161,8,0.445
56162,3,0.32
56164,2,0.256
56166,4,0.47
56168,9,0.338
56176,9,0.29
56177,4,0.396
56180,8,0.568
56181,2,0.249
56183,0,0.0
56184,3,0.351
56185,4,0.506
56186,1,0.0
56187,0,0.0
56188,2,0.256
56192,9,0.736
56201,12,0.699
56202,3,0.384
56203,1,0.0
56205,1,0.0
56209,1,0.0
56211,9,0.669
56212,4,0.327
56213,0,0.0
56214,1,0.0
56215,2,0.151
56216,3,0.278
56217,9,0.489
56218,1,0.0
56219,4,0.436
56220,2,0.256
56222,6,0.606
56227,10,0.753
56231,4,0.488
56232,0,0.0
56234,4,0.382
56236,7,0.344
56242,8,0.627
56259,2,0.208
56260,9,0.346
56264,1,0.0
56272,1,0.0
56273,7,0.674
56274,7,0.677
56275,1,0.0
56278,5,0.295
56279,2,0.208
56283,9,0.745
56284,7,0.64
56285,5,0.435
56286,1,0.0
56291,0,0.0
56292,11,0.589
56299,2,0.235
56306,2,0.185
56309,6,0.606
56311,2,0.235
56318,8,0.584
56319,1,0.0
56329,1,0.0
56331,1,0.0
56333,6,0.626
56335,3,0.384
56337,1,0.0
56343,4,0.491
56344,0,0.0
56345,4,0.492
56350,0,0.0
56353,1,0.0
56355,3,0.294
56362,1,0.0
56363,1,0.0
56364,1,0.0
56368,2,0.256
56369,3,0.406
56375,0,0.0
56382,4,0.347
56383,3,0.406
56384,4,0.512
56388,4,0.491
56390,3,0.39
56391,5,0.576
56399,5,0.532
56403,2,0.256
56404,3,0.384
56407,1,0.0
56416,2,0.139
56419,7,0.663
56420,2,0.235
56426,1,0.0
56428,2,0.256
56434,6,0.619
56436,6,0.569
56438,1,0.0
56439,2,0.185
56440,2,0.235
56442,5,0.281
56443,5,0.554
56444,3,0.353
56446,0,0.0
56450,3,0.283
56451,2,0.256
56452,2,0.235
56453,1,0.0
56454,2,0.256
56462,2,0.208
56464,2,0.256
56466,3,0.191
56467,2,0.256
56468,6,0.541
56469,4,0.491
56473,3,0.313
56476,4,0.491
56483,3,0.398
56495,7,0.566
56496,0,0.0
56502,7,0.601
56509,1,0.0
56512,2,0.151
56521,8,0.629
56522,1,0.0
56523,3,0.363
56524,3,0.266
56535,5,0.453
56536,1,0.0
56538,4,0.47
56539,1,0.0
56542,1,0.0
56544,2,0.208
56551,10,0.748
56552,1,0.0
56553,2,0.235
56554,2,0.235
56555,1,0.0
56556,6,0.586
56559,7,0.476
56560,2,0.235
56562,3,0.384
56565,7,0.597
56566,2,0.235
56567,11,0.654
56568,7,0.674
56572,4,0.491
56573,1,0.0
56574,6,0.626
56575,9,0.314
56576,1,0.0
56578,7,0.426
56586,3,0.351
56587,4,0.305
56590,2,0.235
56591,1,0.0
56593,4,0.431
56598,1,0.0
56602,7,0.615
56603,3,0.326
56604,5,0.203
56605,5,0.589
56606,1,0.0
56611,8,0.521
56613,6,0.499
56616,1,0.0
56617,3,0.384
56619,2,0.256
56620,0,0.0
56622,0,0.0
56623,5,0.527
56628,6,0.645
56630,3,0.32
56639,3,0.39
56644,4,0.421
56647,4,0.382
56649,1,0.0
56650,4,0.464
56652,2,0.235
56656,3,0.32
56659,4,0.473
56685,6,0.586
56694,7,0.668
56695,0,0.0
56696,6,0.554
56698,1,0.0
56703,8,0.713
56704,5,0.553
56706,6,0.646
56709,5,0.584
56711,3,0.28
56713,8,0.693
56719,2,0.256
56720,1,0.0
56725,5,0.437
56727,1,0.0
56729,6,0.454
56733,1,0.0
56735,9,0.743
56738,9,0.743
56740,8,0.675
56741,2,0.256
56748,8,0.713
56749,4,0.431
56750,9,0.693
56757,6,0.442
56760,7,0.464
56766,4,0.289
56773,7,0.55
56774,3,0.384
56775,9,0.756
56783,8,0.73
56784,2,0.256
56805,7,0.555
56806,4,0.493
56810,6,0.596
56811,0,0.0
56817,6,0.548
56818,10,0.528
56819,1,0.0
56820,2,0.256
56821,1,0.0
56823,2,0.256
56831,5,0.545
56848,2,0.256
56852,4,0.459
56853,2,0.256
56854,2,0.235
56859,2,0.256
56866,6,0.6
56870,6,0.467
56873,2,0.256
56876,2,0.256
56878,2,0.256
56879,6,0.567
56887,3,0.406
56888,1,0.0
56895,8,0.582
56896,1,0.0
56898,1,0.0
56899,3,0.332
56902,2,0.256
56903,2,0.235
56905,0,0.0
56906,3,0.384
56920,2,0.256
56921,3,0.351
56922,2,0.235
56924,1,0.0
56925,1,0.0
56926,3,0.351
56935,4,0.499
56940,1,0.0
56941,4,0.395
56942,5,0.431
56944,0,0.0
56945,4,0.496
56946,1,0.0
56947,1,0.0
56948,1,0.0
56951,3,0.39
56953,1,0.0
56955,2,0.185
56956,4,0.416
56957,2,0.256
56958,1,0.0
56959,7,0.682
56960,2,0.256
56987,6,0.618
56988,6,0.612
56994,3,0.398
56998,2,0.235
56999,1,0.0
57001,3,0.406
57004,2,0.249
57013,1,0.0
57015,2,0.256
57020,1,0.0
57021,2,0.208
57023,7,0.435
57024,1,0.0
57025,2,0.256
57049,2,0.235
57052,1,0.0
57069,2,0.235
57074,6,0.619
57087,3,0.32
57088,1,0.0
57089,4,0.473
57090,10,0.152
57092,4,0.3
57093,1,0.0
57094,6,0.351
57097,8,0.658
57098,2,0.235
57099,3,0.39
57101,3,0.272
57103,2,0.151
57104,7,0.438
57105,0,0.0
57106,5,0.572
57107,3,0.353
57113,5,0.529
57115,6,0.64
57116,2,0.235
57124,3,0.384
57125,6,0.569
57128,2,0.256
57129,2,0.166
57130,1,0.0
57134,3,0.348
57138,4,0.431
57139,2,0.185
57140,9,0.568
57141,5,0.061
57147,3,0.36
57148,1,0.0
57150,2,0.198
57152,1,0.0
57157,5,0.576
57159,2,0.199
57162,2,0.208
57167,3,0.183
57168,2,0.235
57169,1,0.0
57170,3,0.332
57172,2,0.256
57173,2,0.256
57174,0,0.0
57180,1,0.0
57182,2,0.256
57186,4,0.492
57187,2,0.235
57188,1,0.0
57189,2,0.235
57190,2,0.256
57202,2,0.256
57203,2,0.151
57206,4,0.491
57207,1,0.0
57209,9,0.612
57210,2,0.208
57212,4,0.3
57213,2,0.256
57214,4,0.455
57215,1,0.0
57216,3,0.392
57218,1,0.0
57220,1,0.0
57224,3,0.398
57225,6,0.623
57226,1,0.0
57232,4,0.492
57234,3,0.373
57237,5,0.56
57239,6,0.641
57241,1,0.0
57244,2,0.256
57245,2,0.256
57246,5,0.556
57247,6,0.426
57248,2,0.235
57250,1,0.0
57263,7,0.59
57268,2,0.256
57273,4,0.459
57274,4,0.464
57275,2,0.235
57276,2,0.256
57277,2,0.235
57279,3,0.39
57281,1,0.0
57282,2,0.256
57292,6,0.594
57296,8,0.2
57301,9,0.336
57305,7,0.61
57308,2,0.213
57319,1,0.0
57320,2,0.235
57321,4,0.484
57324,1,0.0
57326,4,0.492
57328,4,0.414
57333,4,0.244
57341,1,0.0
57342,3,0.39
57344,5,0.3
57345,0,0.0
57346,2,0.235
57348,1,0.0
57349,1,0.0
57350,6,0.54
57351,5,0.56
57352,2,0.256
57359,3,0.373
57360,0,0.0
57364,2,0.166
57371,3,0.406
57379,1,0.0
57380,1,0.0
57381,2,0.256
57382,3,0.373
57384,1,0.0
57386,1,0.0
57388,6,0.64
57389,6,0.574
57392,3,0.392
57394,1,0.0
57397,6,0.512
57404,3,0.384
57405,8,0.731
57406,9,0.498
57410,2,0.256
57413,9,0.668
57414,3,0.313
57417,0,0.0
57418,5,0.56
57420,6,0.403
57421,7,0.502
57427,7,0.695
57430,2,0.249
57437,6,0.569
57439,1,0.0
57443,1,0.0
57445,5,0.444
57448,8,0.548
57467,2,0.235
57468,1,0.0
57469,1,0.0
57470,3,0.384
57471,2,0.256
57480,2,0.024
57481,5,0.584
57485,1,0.0
57496,1,0.0
57500,2,0.235
57503,5,0.524
57507,0,0.0
57514,4,0.38
57515,2,0.256
57516,2,0.235
57517,1,0.0
57521,1,0.0
57522,3,0.353
57526,7,0.574
57545,4,0.458
57556,7,0.654
57557,5,0.433
57558,7,0.371
57559,7,0.371
57561,6,0.507
57562,2,0.208
57568,1,0.0
57574,3,0.127
57580,3,0.406
57583,2,0.256
57584,5,0.433
57585,7,0.371
57587,2,0.256
57591,1,0.0
57597,2,0.256
57607,1,0.0
57609,4,0.429
57610,3,0.296
57613,1,0.0
57614,2,0.09
57615,3,0.406
57618,4,0.402
57622,3,0.39
57624,0,0.0
57625,1,0.0
57626,6,0.586
57627,6,0.484
57631,8,0.689
57632,4,0.459
57633,4,0.195
57634,3,0.39
57635,4,0.266
57637,5,0.576
57639,3,0.294
57642,4,0.448
57651,7,0.646
57655,1,0.0
57656,3,0.394
57661,4,0.491
57662,4,0.499
57663,4,0.472
57671,7,0.704
57672,1,0.0
57673,6,0.548
57678,4,0.42
57679,7,0.688
57686,3,0.384
57687,4,0.47
57692,8,0.728
57700,4,0.424
57701,2,0.185
57705,1,0.0
57708,5,0.544
57710,3,0.384
57711,1,0.0
57712,6,0.282
57713,4,0.478
57714,4,0.491
57715,4,0.292
57716,2,0.185
57717,11,0.659
57718,7,0.593
57719,5,0.34
57721,12,0.615
57723,6,0.641
57724,1,0.0
57726,1,0.0
57727,5,0.576
57728,3,0.356
57732,6,0.569
57734,3,0.282
57735,4,0.473
57736,1,0.0
57737,8,0.736
57739,2,0.208
57740,3,0.332
57742,7,0.566
57743,3,0.272
57744,2,0.208
57747,15,0.617
57748,5,0.512
57749,1,0.0
57751,3,0.392
57752,9,0.675
57753,1,0.0
57755,6,0.529
57756,2,0.235
57757,8,0.643
57758,3,0.32
57759,2,0.208
57760,9,0.611
57761,3,0.398
57762,4,0.492
57765,3,0.384
57766,9,0.337
57775,4,0.429
57776,4,0.459
57777,2,0.203
57779,5,0.456
57780,1,0.0
57781,1,0.0
57784,5,0.397
57786,10,0.736
57787,7,0.476
57789,5,0.433
57791,0,0.0
57792,1,0.0
57793,2,0.256
57794,11,0.372
57795,2,0.235
57800,1,0.0
57801,3,0.384
57802,8,0.609
57803,1,0.0
57804,1,0.0
57805,4,0.492
57806,7,0.627
57807,5,0.576
57808,0,0.0
57809,2,0.256
57810,6,0.569
57812,10,0.736
57813,3,0.332
57814,13,0.603
57815,1,0.0
57816,5,0.527
57817,7,0.51
57818,2,0.256
57819,5,0.447
57821,3,0.406
57822,1,0.0
57823,4,0.496
57827,5,0.537
57828,1,0.0
57829,3,0.271
57830,3,0.332
57831,3,0.39
57832,2,0.166
57839,1,0.0
57844,5,0.534
57845,8,0.708
57848,2,0.235
57849,4,0.472
57850,6,0.584
57853,2,0.235
57854,6,0.573
57857,3,0.362
57858,1,0.0
57859,1,0.0
57860,0,0.0
57862,1,0.0
57880,7,0.55
57882,3,0.384
57887,1,0.0
57889,1,0.0
57890,4,0.473
57894,2,0.256
57896,2,0.256
57898,1,0.0
57899,1,0.0
57901,2,0.256
57902,4,0.464
57918,1,0.0
57925,6,0.515
57932,7,0.555
57934,1,0.0
57937,3,0.371
57939,2,0.256
57948,4,0.38
57958,8,0.722
57959,1,0.0
57960,1,0.0
57961,3,0.332
57964,2,0.256
57965,1,0.0
57969,7,0.664
57975,3,0.252
57979,7,0.646
57980,6,0.558
57986,6,0.557
57991,1,0.0
57998,3,0.266
58004,1,0.0
58008,1,0.0
58011,1,0.0
58012,2,0.256
58016,2,0.235
58017,10,0.492
58018,4,0.492
58019,8,0.182
58023,7,0.677
58024,6,0.632
58025,4,0.472
58031,6,0.613
58032,1,0.0
58033,1,0.0
58041,7,0.517
58045,2,0.235
58047,4,0.472
58051,1,0.0
58056,8,0.71
58061,1,0.0
58063,10,0.687
58064,8,0.372
58066,2,0.235
58067,2,0.208
58068,1,0.0
58069,3,0.36
58070,4,0.488
58071,1,0.0
58072,3,0.373
58074,2,0.255
58075,1,0.0
58076,2,0.235
58080,2,0.256
58092,5,0.161
58093,1,0.0
58111,10,0.667
58113,3,0.406
58114,1,0.0
58119,2,0.256
58121,7,0.633
58124,1,0.0
58147,7,0.668
58155,6,0.563
58158,5,0.576
58161,2,0.208
58162,5,0.402
58163,4,0.512
58164,6,0.599
58165,3,0.209
58170,4,0.371
58172,4,0.464
58173,4,0.492
58174,3,0.32
58179,6,0.64
58181,4,0.491
58185,9,0.637
58194,1,0.0
58198,2,0.256
58200,3,0.406
58201,2,0.235
58204,3,0.39
58205,1,0.0
58206,3,0.353
58215,1,0.0
58216,1,0.0
58219,5,0.544
58220,3,0.39
58221,4,0.472
58222,3,0.384
58225,0,0.0
58228,1,0.0
58229,3,0.391
58248,6,0.645
58253,1,0.0
58257,1,0.0
58260,3,0.384
58262,2,0.249
58265,4,0.431
58282,2,0.256
58283,1,0.0
58285,3,0.373
58289,4,0.472
58291,3,0.252
58293,4,0.269
58294,4,0.427
58297,0,0.0
58301,2,0.256
58305,2,0.166
58309,2,0.255
58312,3,0.39
58313,4,0.212
58314,1,0.0
58326,2,0.249
58327,3,0.353
58328,1,0.0
58330,2,0.235
58336,1,0.0
58337,1,0.0
58338,1,0.0
58340,3,0.384
58346,1,0.0
58364,2,0.166
58370,1,0.0
58373,0,0.0
58374,1,0.0
58375,5,0.56
58381,1,0.0
58389,5,0.56
58391,2,0.256
58397,2,0.256
58398,1,0.0
58433,8,0.692
58439,6,0.617
58455,1,0.0
58461,0,0.0
58470,1,0.0
58471,6,0.543
58474,2,0.235
58478,3,0.32
58482,2,0.256
58483,2,0.235
58484,1,0.0
58485,2,0.151
58487,1,0.0
58488,1,0.0
58491,4,0.322
58492,1,0.0
58509,5,0.522
58510,7,0.449
58511,4,0.47
58513,4,0.492
58521,9,0.625
58522,3,0.406
58523,1,0.0
58526,1,0.0
58534,9,0.499
58535,5,0.508
58536,0,0.0
58542,4,0.512
58544,2,0.208
58545,1,0.0
58546,6,0.626
58547,1,0.0
58548,4,0.476
58550,2,0.112
58551,6,0.623
58552,3,0.406
58554,10,0.559
58560,3,0.236
58579,7,0.581
58580,3,0.38
58581,2,0.256
58582,12,0.633
58583,6,0.565
58586,1,0.0
58592,3,0.406
58593,1,0.0
58594,2,0.256
58595,1,0.0
58598,1,0.0
58603,1,0.0
58605,1,0.0
58607,1,0.0
58609,1,0.0
58610,6,0.641
58616,1,0.0
58621,4,0.431
58623,1,0.0
58625,4,0.424
58631,7,0.633
58633,1,0.0
58634,2,0.185
58635,1,0.0
58636,2,0.256
58638,8,0.64
58639,1,0.0
58640,8,0.644
58642,2,0.129
58643,1,0.0
58644,1,0.0
58645,1,0.0
58646,3,0.406
58647,5,0.526
58654,1,0.0
58661,0,0.0
58662,3,0.406
58663,4,0.499
58664,5,0.438
58667,5,0.584
58669,2,0.256
58670,2,0.256
58671,3,0.351
58672,4,0.42
58673,7,0.508
58675,4,0.47
58676,6,0.3
58681,1,0.0
58683,2,0.129
58684,1,0.0
58687,2,0.235
58690,4,0.491
58693,2,0.208
58694,1,0.0
58697,5,0.522
58698,7,0.449
58699,4,0.47
58700,3,0.351
58701,1,0.0
58702,6,0.594
58714,9,0.499
58716,3,0.39
58717,2,0.208
58718,2,0.256
58720,1,0.0
58721,2,0.256
58722,6,0.618
58723,3,0.36
58728,3,0.406
58734,7,0.605
58735,4,0.472
58736,5,0.552
58746,1,0.0
58747,6,0.566
58748,2,0.256
58749,5,0.526
58751,0,0.0
58773,1,0.0
58774,6,0.454
58777,0,0.0
58781,1,0.0
58783,2,0.256
58796,9,0.516
58807,5,0.575
58808,1,0.0
58810,3,0.32
58811,3,0.39
58812,7,0.465
58813,1,0.0
58814,4,0.504
58881,6,0.642
58890,8,0.515
58891,5,0.576
58893,7,0.652
58894,7,0.66
58895,1,0.0
58898,2,0.235
58903,2,0.256
58904,3,0.367
58905,4,0.472
58908,6,0.553
58910,3,0.236
58920,6,0.445
58921,2,0.256
58923,1,0.0
58935,1,0.0
58936,5,0.56
58944,7,0.692
58945,3,0.384
58948,6,0.64
58949,3,0.32
58951,6,0.491
58965,1,0.0
58966,1,0.0
58968,6,0.555
58972,2,0.256
58975,6,0.445
58976,11,0.545
58977,8,0.647
58978,1,0.0
58979,1,0.0
58980,5,0.363
58981,2,0.256
58984,1,0.0
58990,6,0.476
58991,7,0.613
58993,7,0.379
59001,3,0.39
59002,3,0.406
59008,6,0.445
59009,4,0.47
59014,1,0.0
59016,4,0.491
59017,1,0.0
59027,1,0.0
59030,3,0.384
59038,8,0.538
59054,1,0.0
59055,1,0.0
59062,1,0.0
59074,1,0.0
59080,7,0.665
59083,4,0.512
59099,9,0.559
59118,1,0.0
59122,1,0.0
59123,2,0.256
59126,5,0.531
59130,0,0.0
59157,1,0.0
59161,2,0.208
59162,2,0.249
59163,6,0.569
59165,3,0.39
59166,2,0.208
59171,6,0.521
59173,2,0.256
59184,2,0.256
59192,2,0.256
59194,4,0.473
59195,2,0.256
59199,4,0.396
59211,3,0.222
59217,8,0.733
59218,3,0.356
59219,6,0.597
59220,8,0.714
59221,6,0.4
59226,2,0.256
59227,6,0.57
59228,5,0.429
59229,2,0.211
59231,2,0.064
59232,0,0.0
59233,1,0.0
59234,8,0.541
59235,2,0.185
59240,1,0.0
59241,1,0.0
59243,5,0.536
59244,0,0.0
59246,2,0.256
59248,1,0.0
59250,1,0.0
59251,4,0.413
59256,4,0.491
59257,2,0.256
59258,2,0.235
59260,4,0.31
59262,1,0.0
59263,3,0.353
59274,1,0.0
59294,1,0.0
59296,8,0.546
59297,7,0.568
59298,6,0.601
59300,6,0.586
59302,4,0.512
59303,1,0.0
59312,4,0.365
59316,4,0.245
59320,8,0.638
59322,7,0.625
59323,3,0.294
59324,2,0.256
59333,4,0.506
59338,4,0.429
59342,7,0.501
59347,3,0.313
59351,3,0.406
59362,3,0.384
59370,4,0.469
59371,4,0.424
59374,1,0.0
59379,5,0.501
59382,2,0.129
59394,1,0.0
59395,1,0.0
59397,6,0.544
59398,3,0.351
59399,1,0.0
59405,2,0.256
59406,2,0.235
59411,4,0.47
59412,2,0.256
59414,3,0.384
59426,6,0.605
59429,5,0.527
59431,7,0.674
59435,6,0.579
59436,5,0.392
59437,3,0.39
59438,1,0.0
59439,7,0.647
59440,4,0.492
59442,8,0.708
59443,3,0.391
59444,5,0.468
59445,5,0.541
59446,0,0.0
59447,5,0.562
59448,3,0.353
59450,0,0.0
59451,3,0.406
59452,6,0.516
59460,7,0.681
59464,5,0.394
59465,1,0.0
59468,6,0.55
59469,4,0.431
59470,7,0.457
59471,1,0.0
59472,3,0.39
59473,4,0.491
59474,7,0.609
59475,0,0.0
59482,4,0.346
59486,5,0.522
59491,3,0.384
59492,1,0.0
59493,1,0.0
59494,3,0.406
59505,3,0.373
59507,2,0.185
59509,3,0.373
59510,2,0.249
59511,0,0.0
59512,9,0.666
59513,5,0.426
59514,8,0.69
59516,8,0.705
59518,1,0.0
59526,2,0.151
59528,1,0.0
59531,1,0.0
59532,1,0.0
59533,3,0.39
59534,1,0.0
59535,4,0.36
59536,2,0.256
59538,1,0.0
59539,0,0.0
59543,3,0.39
59546,1,0.0
59547,4,0.305
59551,3,0.32
59555,6,0.597
59556,9,0.605
59557,6,0.616
59559,3,0.339
59565,1,0.0
59571,3,0.39
59572,6,0.629
59576,1,0.0
59580,1,0.0
59584,3,0.384
59587,2,0.256
59589,2,0.256
59598,3,0.39
59601,3,0.398
59604,5,0.455
59605,2,0.256
59609,6,0.527
59624,3,0.32
59625,1,0.0
59626,2,0.235
59627,1,0.0
59632,2,0.256
59634,3,0.406
59645,4,0.402
59650,3,0.406
59652,2,0.249
59653,1,0.0
59654,2,0.235
59659,2,0.213
59660,1,0.0
59663,2,0.256
59670,1,0.0
59676,1,0.0
59677,2,0.256
59678,2,0.256
59683,4,0.449
59684,7,0.52
59687,2,0.185
59692,1,0.0
59693,4,0.459
59694,3,0.351
59699,1,0.0
59713,3,0.28
59714,3,0.373
59717,2,0.256
59718,4,0.326
59719,3,0.367
59721,1,0.0
59725,2,0.256
59728,2,0.235
59729,4,0.416
59733,10,0.68
59734,5,0.52
59735,6,0.469
59736,4,0.412
59737,1,0.0
59742,1,0.0
59744,6,0.609
59748,3,0.406
59749,2,0.256
59750,3,0.384
59756,4,0.499
59757,3,0.384
59759,3,0.384
59761,7,0.667
59762,1,0.0
59763,1,0.0
59765,4,0.492
59771,2,0.256
59775,3,0.406
59776,1,0.0
59778,4,0.412
59779,7,0.478
59780,4,0.472
59781,9,0.657
59782,1,0.0
59784,2,0.066
59785,1,0.0
