revision,call,comment,refactoring,init,type,preprocessor,parameter,flow_control_stmt,access,cpp_feature,data_type,declaration,constructor,destructor,class,function
18892,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18894,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18895,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18904,4,223,236,4,1,83,12,66,0,0,2,31,0,0,0,10
18907,0,1,372,0,0,41,3,4,0,0,0,0,0,0,0,17
18910,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,4
18931,0,7,6,0,0,0,28,4,0,0,0,4,0,0,0,0
18938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18942,0,1,0,0,0,3,0,0,0,0,0,2,0,0,3,2
18946,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0
18948,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18949,3,4,1,0,0,6,3,4,0,0,0,4,0,0,0,6
18953,2,7,23,1,0,1,2,10,0,0,0,3,0,0,0,6
18955,5,17,39,0,0,4,22,5,0,0,1,6,0,0,0,1
18965,1,8,84,0,0,4,0,2,0,0,0,0,0,0,0,1
18969,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
18971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18972,0,1,0,0,0,1,0,0,0,0,0,3,2,0,0,2
18976,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
18977,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,2
18981,0,3,6,0,0,15,6,3,0,0,0,9,0,0,0,0
18985,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,3
18987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18988,3,4,1,0,0,6,3,4,0,0,0,4,0,0,0,6
18989,0,23,2,0,0,12,0,0,0,0,0,0,0,0,0,0
18991,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
18992,0,0,4,0,0,2,0,0,0,0,0,3,0,0,1,0
18993,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
18996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18998,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0
19002,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19003,0,1,0,0,0,2,0,2,0,0,0,0,0,0,1,0
19005,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
19009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19010,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19013,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1
19014,0,12,86,0,0,7,2,5,0,0,0,2,0,0,0,0
19016,0,5,12,0,0,1,18,1,0,0,0,1,0,0,0,0
19019,3,1,12,0,0,0,0,4,0,0,3,1,0,0,0,1
19020,4,16,60,0,0,6,3,3,0,0,0,1,0,0,0,0
19021,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
19022,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
19024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19026,0,0,8,0,0,0,4,2,0,0,0,2,0,0,0,2
19028,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0
19040,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
19041,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
19044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19052,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
19053,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19054,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19055,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,1
19057,0,0,4,0,0,0,0,2,0,0,0,1,0,4,0,1
19058,0,2,2,0,0,16,0,0,0,0,0,1,0,0,0,1
19060,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0
19061,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
19065,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19068,2,0,46,1,0,2,4,9,0,0,0,4,0,0,0,2
19070,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
19073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19075,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
19076,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0
19078,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19083,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,1
19084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
19085,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
19090,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
19093,0,1,16,0,0,11,0,2,0,0,0,0,0,0,0,2
19096,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0
19098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19106,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0
19109,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
19111,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
19112,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1
19113,0,2,0,0,0,0,2,3,0,0,0,3,0,0,0,1
19117,0,3,39,0,0,0,4,10,0,0,0,8,0,0,0,0
19120,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0
19125,2,8,26,0,0,21,2,1,0,0,2,9,2,2,2,29
19127,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
19130,1,4,17,0,1,7,14,2,3,0,0,3,0,0,0,5
19131,0,1,8,0,0,2,6,0,0,0,0,0,0,0,0,1
19132,0,1,25,0,0,0,0,2,0,0,0,0,4,0,0,0
19145,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19150,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19152,0,2,0,0,0,1,0,2,0,0,0,1,0,0,0,0
19153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19157,0,3,4,0,0,91,0,0,0,0,0,0,0,0,0,1
19158,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
19169,0,1,9,0,0,1,2,0,0,0,0,1,0,0,1,0
19171,0,0,12,0,1,14,2,0,0,0,0,2,0,0,0,0
19172,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19178,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0
19179,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19182,14,14,63,1,2,4,23,22,0,0,0,18,2,0,0,2
19196,0,4,23,0,0,1,2,2,0,0,0,4,0,0,0,0
19197,5,0,276,0,0,0,31,0,0,0,0,17,0,0,0,1
19198,0,6,2,0,0,2,0,3,0,0,0,0,0,0,0,0
19205,1,1,41,2,0,0,2,1,0,0,0,3,0,0,0,0
19206,2,4,48,0,0,0,4,1,0,0,0,1,0,0,0,0
19207,9,2,75,0,0,0,2,0,0,0,0,5,0,0,0,2
19208,0,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0
19213,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19214,12,33,70,0,0,18,2,5,0,0,0,5,1,0,1,17
19218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
19222,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0
19225,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0
19243,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19246,0,6,32,0,0,17,4,0,0,0,0,0,0,0,0,0
19253,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0
19254,0,3,8,0,0,2,0,0,0,0,0,5,0,0,0,0
19259,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19260,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19264,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0
19277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19279,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19283,0,4,52,0,0,0,0,3,0,0,0,9,0,0,0,0
19284,0,2,4,0,0,3,0,0,0,0,0,0,0,0,0,1
19288,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
19289,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0
19294,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19295,0,5,0,0,0,4,0,1,0,0,1,1,0,0,0,3
19296,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
19300,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
19303,0,3,0,0,0,1,10,2,0,0,0,2,0,0,0,1
19304,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19309,0,2,0,1,0,0,1,3,0,0,0,1,0,0,0,0
19311,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19316,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19319,1,4,0,0,0,3,0,4,0,0,0,2,0,0,0,2
19320,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0
19322,4,0,26,0,0,0,0,8,0,0,0,7,0,0,0,0
19323,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
19336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19351,1,1,0,0,0,3,0,0,0,0,0,2,0,0,0,2
19352,0,4,0,0,0,4,0,3,0,0,0,4,0,0,0,1
19355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19380,0,5,124,1,0,11,74,9,0,0,1,11,0,0,0,7
19384,0,4,10,0,0,0,0,0,0,0,0,2,0,0,0,4
19409,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1
19422,2,2,1,1,0,1,2,1,0,0,0,2,0,0,0,0
19428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19435,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
19436,0,3,2,0,0,1,2,0,0,0,0,1,0,0,0,0
19446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19448,0,1,3,0,0,25,6,0,0,0,0,7,0,0,0,0
19464,0,3,0,0,0,3,0,1,0,0,0,2,0,0,0,1
19478,2,1,37,2,2,0,2,2,0,0,0,2,0,0,1,0
19479,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1
19490,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
19517,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19533,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19535,0,4,10,0,1,21,3,2,0,0,0,3,0,0,2,3
19545,1,1,4,0,0,2,0,2,0,0,0,2,0,0,0,2
19546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19547,8,2,84,0,4,0,17,5,0,0,0,6,0,0,0,0
19550,6,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0
19554,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19558,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0
19559,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
19565,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
19567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19571,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3
19572,3,0,25,1,1,0,0,2,0,0,0,0,0,0,0,0
19575,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0
19576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
19577,0,0,9,0,0,0,9,2,0,0,0,1,0,0,0,0
19578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19579,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19580,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
19582,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
19588,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
19590,0,4,2,0,0,3,0,3,0,0,0,0,0,0,0,0
19591,0,4,0,0,0,7,0,2,0,0,0,0,0,0,0,0
19592,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1
19595,0,2,6,0,0,4,0,1,0,0,0,8,0,0,0,4
19598,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19599,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
19604,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19606,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
19614,0,5,2,0,0,0,9,0,0,0,0,5,0,0,0,0
19616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19622,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19623,0,0,34,0,0,4,0,0,0,0,0,0,0,0,0,0
19626,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
19629,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0
19635,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
19643,4,4,16,0,0,1,0,1,0,0,1,1,0,0,0,2
19653,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0
19654,0,2,0,0,0,4,0,1,0,0,0,1,0,0,0,1
19658,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
19659,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0
19661,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,1
19662,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
19663,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0
19664,0,1,2,0,0,0,0,4,0,0,0,1,0,0,0,0
19666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19669,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
19675,1,2,3,0,0,8,0,0,0,0,0,2,2,3,1,5
19690,1,2,3,0,0,8,0,0,0,0,0,2,2,3,1,5
19698,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
19699,0,3,0,0,0,10,0,1,0,0,2,6,0,0,0,4
19701,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,1
19702,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19703,0,4,0,0,0,1,2,1,0,0,0,1,0,0,0,0
19704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19707,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
19712,1,4,12,2,0,3,2,0,1,0,0,3,0,0,0,2
19714,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,2
19715,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19718,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
19719,0,1,2,0,0,0,9,0,0,0,0,0,0,0,0,0
19731,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
19732,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,2
19733,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
19736,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0
19738,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
19742,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0
19743,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0
19744,0,2,0,0,0,8,0,1,0,0,0,2,0,0,0,0
19747,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0
19754,2,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0
19757,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19759,0,4,8,0,0,3,0,1,0,0,1,3,0,0,0,4
19768,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19769,0,6,5,0,0,2,0,0,0,0,0,1,0,0,0,2
19770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
19774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19784,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19793,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19794,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19796,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
19797,0,6,269,0,0,4,2,2,0,0,0,1,0,0,0,0
19815,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19822,0,2,12,0,0,12,0,0,0,0,0,1,0,0,0,0
19825,0,4,0,0,0,1,0,2,0,0,0,1,0,0,0,0
19832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19835,12,24,889,13,1,26,94,0,0,0,6,34,0,0,0,9
19869,1,10,10,0,0,4,0,12,0,0,0,7,0,0,0,2
19870,4,4,1,0,0,2,2,4,0,0,0,5,0,0,0,2
19873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19874,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
19889,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1
19906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19914,7,13,65,0,0,28,8,5,0,0,0,4,0,2,0,11
19919,1,7,3,0,0,9,1,5,0,0,1,4,1,1,0,4
19921,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19925,1,5,2,0,0,6,0,0,0,0,0,3,2,0,0,8
19930,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19932,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19933,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19944,1,1,7,0,0,2,2,4,0,0,0,3,0,0,0,6
19948,7,13,65,0,0,28,8,5,0,0,0,4,0,2,0,11
19949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19951,0,2,4,0,0,2,1,6,0,0,0,4,0,0,1,3
19952,0,3,31,0,0,13,0,1,0,0,2,4,0,0,0,3
19953,0,1,1,0,0,3,0,0,0,0,2,1,0,0,0,3
19954,3,3,0,0,0,2,7,7,0,0,0,1,0,0,0,1
19961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19962,2,20,26,2,4,21,42,6,0,0,4,13,2,1,2,18
19970,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,2
19972,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
19973,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
19974,0,2,14,0,0,0,2,2,0,0,0,1,0,0,0,0
19978,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
19979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
19981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19983,5,7,47,0,3,1,9,5,0,0,0,5,0,0,0,0
19984,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
19985,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19986,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
19987,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,3
19989,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
19990,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,3
19991,0,2,6,0,1,1,2,3,0,0,0,4,0,0,0,0
19993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19995,0,3,3,0,0,3,0,2,0,0,0,0,0,0,0,0
19997,9,1,8,0,0,12,6,0,0,0,0,2,0,0,0,1
20000,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0
20001,0,0,3,0,0,3,0,3,0,0,0,1,0,0,0,1
20002,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0
20003,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0
20005,0,0,2,0,0,1,0,3,0,0,0,1,0,0,0,0
20010,0,4,4,0,0,3,4,2,0,0,0,0,0,0,0,0
20012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20017,0,0,6,2,1,0,2,2,0,0,0,0,0,0,0,0
20036,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
20037,2,3,23,0,0,2,0,1,0,0,0,1,0,0,0,0
20039,0,34,216,0,6,17,126,26,0,0,0,25,1,1,0,9
20053,1,2,14,1,0,0,12,2,0,1,4,2,0,0,0,2
20054,0,0,2,0,0,2,1,1,0,0,0,0,0,0,0,2
20068,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0
20069,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20072,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20073,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20076,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
20078,1,7,3,0,0,9,1,5,0,0,1,4,1,1,0,4
20084,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20085,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
20090,1,2,1,0,0,0,0,3,0,0,0,1,0,0,0,0
20092,1,1,0,0,0,4,0,1,0,0,3,3,0,0,0,0
20106,0,1,4,0,0,1,0,2,0,0,0,1,0,0,0,1
20108,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
20109,0,7,2,0,0,4,0,5,0,0,2,3,0,0,0,2
20110,0,1,0,0,0,0,0,3,0,0,0,2,0,0,1,2
20113,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1
20114,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
20115,0,2,0,0,0,50,356,0,0,0,0,2,0,0,0,0
20125,206,10,315,0,0,35,0,2,0,0,0,0,0,0,0,0
20128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20135,1,5,22,0,0,6,13,1,0,0,0,18,0,0,0,1
20136,12,1,19,5,6,5,1,5,0,0,1,5,0,0,0,1
20138,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0
20140,0,12,0,0,0,0,0,0,0,0,1,1,0,0,0,2
20141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20147,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
20148,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
20149,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,2
20175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
20177,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20187,5,1,0,0,0,13,0,2,1,0,0,1,0,0,0,0
20195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20199,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0
20200,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0
20208,2,0,4,0,0,0,0,1,0,0,0,2,0,0,0,0
20214,3,1,0,0,0,1,0,7,0,0,0,1,0,0,0,0
20218,0,1,2,0,0,3,0,0,0,0,0,1,0,0,0,2
20225,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20226,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
20234,4,0,8,5,1,6,2,0,0,0,0,3,0,0,0,2
20235,2,0,6,1,0,3,6,3,0,0,0,0,0,0,0,0
20237,0,0,3,0,0,3,0,0,2,0,0,0,1,0,0,2
20244,0,8,6,0,0,0,0,1,0,0,0,1,0,0,0,0
20246,9,38,175,0,0,7,24,17,0,0,0,8,0,0,0,6
20255,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
20256,0,6,48,1,2,2,8,11,0,0,0,5,0,0,0,0
20260,0,2,66,0,0,1,0,0,0,0,0,1,0,0,0,0
20261,0,2,587,0,0,66,0,0,0,0,0,1,1,0,0,28
20263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20264,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
20272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20280,3,7,21,3,0,6,5,11,0,0,1,3,0,0,0,0
20282,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20286,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20288,5,0,22,0,0,16,0,2,0,0,0,0,0,0,0,0
20292,0,0,2,0,0,3,0,1,0,0,0,2,0,0,0,0
20295,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20297,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20303,0,6,12,17,0,0,0,0,0,0,0,0,0,0,0,0
20305,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,4
20312,4,17,160,2,5,47,15,15,0,0,0,17,2,2,0,12
20321,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1
20331,1,1,19,0,0,0,0,5,0,0,0,3,0,0,0,0
20340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20343,0,1,4,0,0,0,0,5,0,0,1,1,0,0,2,2
20345,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,1
20348,0,0,4,0,0,6,0,0,0,0,0,1,0,0,0,0
20350,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0
20359,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0
20362,4,3,23,0,0,4,6,3,0,0,0,3,0,0,0,0
20368,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20374,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20375,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
20377,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0
20379,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0
20384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20392,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20393,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
20394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20399,0,3,1,0,0,1,4,2,0,0,0,1,0,0,0,0
20402,0,1,4,0,0,3,0,0,0,0,0,4,0,0,0,2
20403,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
20404,0,13,2,0,0,0,0,7,0,0,0,4,0,0,0,0
20405,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,1
20406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20408,12,6,99,0,12,29,10,6,3,0,6,19,0,0,0,9
20409,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
20410,1,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0
20411,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20412,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0
20413,0,11,8,0,0,4,0,1,0,0,0,0,0,0,0,1
20416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20419,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
20420,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
20422,0,0,8,0,0,6,27,0,0,0,0,0,0,0,0,0
20424,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,2
